统计时段,起始时间(s),结束时间(s),车辆ID,检测起始时间(s),检测结束时间(s),行程时间(s),行程距离(m),延误(s),期望速度(km/h)
4,1801,2400,200382,2080.10,2229.35,149.25,1808.14,62.46,75.00
4,1801,2400,200383,2085.60,2265.25,179.65,1808.21,75.83,62.70
4,1801,2400,200384,2096.70,2268.60,171.90,1808.70,85.77,75.60
4,1801,2400,200385,2097.30,2273.00,175.70,1808.51,94.32,80.00
4,1801,2400,200386,2100.25,2283.05,182.80,1808.70,78.28,62.30
4,1801,2400,200387,2106.55,2250.15,143.60,1809.58,48.50,68.50
4,1801,2400,200388,2112.20,2278.65,166.45,1808.21,83.31,78.30
4,1801,2400,200389,2114.85,2254.90,140.05,1809.70,50.80,73.00
4,1801,2400,200390,2131.45,2295.15,163.70,1808.14,67.55,67.70
4,1801,2400,200391,2138.10,2302.60,164.50,1808.70,65.99,66.10
4,1801,2400,200392,2139.35,2291.85,152.50,1808.14,60.69,70.90
4,1801,2400,200393,2140.30,2299.30,159.00,1809.61,71.56,74.50
4,1801,2400,200394,2141.75,2314.90,173.15,1808.21,67.13,61.40
4,1801,2400,200395,2144.35,2319.25,174.90,1808.21,69.91,62.00
4,1801,2400,200396,2145.80,2297.95,152.15,1809.10,57.49,68.80
4,1801,2400,200397,2158.25,2318.40,160.15,1808.31,74.04,75.60
4,1801,2400,200398,2158.80,2331.50,172.70,1808.71,84.83,74.10
4,1801,2400,200399,2170.00,2346.30,176.30,1808.21,81.82,68.90
4,1801,2400,200400,2175.15,2349.00,173.85,1808.51,70.34,62.90
4,1801,2400,200401,2180.40,2343.15,162.75,1809.64,72.64,72.30
4,1801,2400,200403,2186.40,2395.20,208.80,1808.31,84.92,52.55
4,1801,2400,200404,2191.10,2378.75,187.65,1808.31,80.40,60.70
4,1801,2400,200405,2193.70,2397.60,203.90,1808.85,96.80,60.80
4,1801,2400,200408,2197.10,2382.10,185.00,1810.11,94.99,72.40
4,1801,2400,200413,2214.10,2393.10,179.00,1809.90,73.91,62.00
5,2401,3000,200402,2183.75,2402.50,218.75,1808.70,100.25,54.95
5,2401,3000,200406,2194.35,2416.45,222.10,1808.51,115.19,60.90
5,2401,3000,200407,2195.25,2401.10,205.85,1808.70,114.14,71.00
5,2401,3000,200409,2199.20,2405.60,206.40,1808.83,120.15,75.50
5,2401,3000,200410,2205.15,2424.30,219.15,1809.09,134.57,77.00
5,2401,3000,200411,2206.05,2441.05,235.00,1809.91,128.19,61.00
5,2401,3000,200412,2208.05,2431.45,223.40,1808.51,114.89,60.00
5,2401,3000,200414,2220.30,2434.75,214.45,1808.90,126.33,73.90
5,2401,3000,200415,2229.35,2448.90,219.55,1808.51,135.11,77.10
5,2401,3000,200416,2235.85,2455.45,219.60,1808.51,113.74,61.50
5,2401,3000,200417,2240.90,2436.00,195.10,1808.71,100.18,68.60
5,2401,3000,200418,2244.50,2425.00,180.50,1808.71,97.45,78.40
5,2401,3000,200419,2248.50,2464.65,216.15,1808.74,110.96,61.90
5,2401,3000,200420,2252.50,2468.35,215.85,1808.51,122.31,69.60
5,2401,3000,200421,2254.90,2410.25,155.35,1809.78,73.40,79.50
5,2401,3000,200422,2260.65,2477.20,216.55,1808.51,124.46,70.70
5,2401,3000,200423,2277.40,2461.30,183.90,1808.50,101.07,78.60
5,2401,3000,200424,2278.30,2492.70,214.40,1808.31,107.33,60.80
5,2401,3000,200425,2286.65,2457.60,170.95,1810.09,72.52,66.20
5,2401,3000,200426,2289.70,2503.15,213.45,1808.70,126.40,74.80
5,2401,3000,200427,2290.35,2500.60,210.25,1808.51,118.42,70.90
5,2401,3000,200428,2294.55,2511.20,216.65,1808.70,111.12,61.70
5,2401,3000,200429,2299.75,2504.85,205.10,1808.51,117.00,73.90
5,2401,3000,200430,2303.65,2519.15,215.50,1808.70,131.48,77.50
5,2401,3000,200431,2304.55,2514.50,209.95,1808.83,125.60,77.20
5,2401,3000,200432,2311.05,2536.40,225.35,1808.74,117.37,60.30
5,2401,3000,200433,2316.60,2488.95,172.35,1810.11,75.95,67.60
5,2401,3000,200434,2323.85,2524.40,200.55,1808.94,115.42,76.50
5,2401,3000,200435,2325.15,2530.65,205.50,1809.71,106.34,65.70
5,2401,3000,200436,2326.70,2493.15,166.45,1810.08,80.60,75.90
5,2401,3000,200437,2344.30,2565.20,220.90,1808.31,79.23,45.95
5,2401,3000,200438,2345.30,2548.55,203.25,1809.79,118.31,76.70
5,2401,3000,200439,2349.60,2539.95,190.35,1809.56,97.95,70.50
5,2401,3000,200440,2362.55,2570.15,207.60,1808.51,116.67,71.60
5,2401,3000,200441,2381.10,2543.70,162.60,1808.75,79.44,78.30
5,2401,3000,200442,2382.25,2576.20,193.95,1808.31,89.12,62.10
5,2401,3000,200443,2383.15,2570.10,186.95,1808.51,91.49,68.20
5,2401,3000,200444,2383.60,2560.00,176.40,1808.71,81.20,68.40
5,2401,3000,200445,2389.20,2595.95,206.75,1808.31,101.92,62.10
5,2401,3000,200446,2391.40,2585.05,193.65,1808.77,99.42,69.10
5,2401,3000,200447,2392.35,2599.75,207.40,1808.51,115.96,71.20
5,2401,3000,200448,2395.40,2549.40,154.00,1809.77,64.01,72.40
5,2401,3000,200449,2396.75,2584.50,187.75,1808.51,100.83,74.90
5,2401,3000,200450,2397.45,2604.20,206.75,1808.70,119.47,74.60
5,2401,3000,200451,2398.30,2614.65,216.35,1808.52,116.19,65.00
5,2401,3000,200452,2399.55,2554.10,154.55,1810.08,69.81,76.90
5,2401,3000,200453,2406.00,2609.85,203.85,1808.70,105.49,66.20
5,2401,3000,200454,2410.60,2574.45,163.85,1810.11,77.31,75.30
5,2401,3000,200455,2416.15,2624.75,208.60,1808.31,104.44,62.50
5,2401,3000,200456,2419.00,2599.60,180.60,1809.56,91.36,73.00
5,2401,3000,200457,2419.80,2632.65,212.85,1808.54,124.87,74.00
5,2401,3000,200458,2425.05,2637.75,212.70,1808.71,122.14,71.90
5,2401,3000,200459,2426.60,2643.20,216.60,1808.39,120.58,67.80
5,2401,3000,200460,2430.35,2644.20,213.85,1808.82,108.31,61.70
5,2401,3000,200461,2442.90,2606.15,163.25,1809.77,55.92,60.70
5,2401,3000,200462,2446.40,2660.80,214.40,1808.90,115.13,65.60
5,2401,3000,200463,2447.35,2647.40,200.05,1808.71,113.69,75.40
5,2401,3000,200464,2447.35,2613.60,166.25,1809.72,79.84,75.40
5,2401,3000,200465,2451.25,2669.65,218.40,1808.53,122.37,67.80
5,2401,3000,200466,2452.50,2639.75,187.25,1809.89,79.02,60.20
5,2401,3000,200467,2467.10,2633.40,166.30,1809.69,77.42,73.30
5,2401,3000,200468,2470.85,2679.20,208.35,1809.95,113.23,68.50
5,2401,3000,200469,2472.05,2652.55,180.50,1808.77,89.56,71.60
5,2401,3000,200470,2483.70,2726.70,243.00,1808.51,114.08,50.50
5,2401,3000,200471,2484.80,2688.80,204.00,1809.02,110.70,69.80
5,2401,3000,200472,2487.50,2666.95,179.45,1809.73,89.46,72.40
5,2401,3000,200473,2496.00,2698.00,202.00,1809.00,118.40,77.90
5,2401,3000,200474,2497.65,2694.40,196.75,1809.47,96.53,65.00
5,2401,3000,200475,2503.20,2686.70,183.50,1808.70,84.69,65.90
5,2401,3000,200476,2506.15,2717.65,211.50,1808.70,114.46,67.10
5,2401,3000,200477,2508.25,2702.05,193.80,1808.31,91.12,63.40
5,2401,3000,200478,2510.40,2733.15,222.75,1808.70,129.73,70.00
5,2401,3000,200479,2517.20,2728.55,211.35,1808.51,121.92,72.80
5,2401,3000,200480,2532.80,2737.95,205.15,1808.70,119.81,76.30
5,2401,3000,200481,2537.15,2743.40,206.25,1808.31,110.66,68.10
5,2401,3000,200482,2540.85,2748.80,207.95,1808.51,107.01,64.50
5,2401,3000,200483,2546.95,2763.20,216.25,1808.70,113.71,63.50
5,2401,3000,200484,2547.80,2757.75,209.95,1808.51,117.73,70.60
5,2401,3000,200485,2560.95,2772.15,211.20,1808.70,115.59,68.10
5,2401,3000,200486,2562.50,2767.10,204.60,1808.51,113.29,71.30
5,2401,3000,200487,2575.90,2765.20,189.30,1808.70,104.85,77.10
5,2401,3000,200488,2582.10,2776.25,194.15,1809.63,109.43,76.90
5,2401,3000,200489,2584.65,2787.45,202.80,1808.70,105.33,66.80
5,2401,3000,200490,2587.80,2785.10,197.30,1809.58,113.78,78.00
5,2401,3000,200491,2589.35,2816.40,227.05,1808.70,119.60,60.60
5,2401,3000,200492,2592.90,2781.00,188.10,1808.31,106.42,79.70
5,2401,3000,200493,2594.75,2791.20,196.45,1808.51,114.45,79.40
5,2401,3000,200494,2595.80,2805.10,209.30,1809.46,115.57,69.50
5,2401,3000,200495,2595.85,2809.20,213.35,1808.70,107.13,61.30
5,2401,3000,200496,2602.05,2825.25,223.20,1808.31,125.60,66.70
5,2401,3000,200497,2602.85,2830.40,227.55,1808.70,128.59,65.80
5,2401,3000,200498,2603.35,2835.50,232.15,1808.51,123.82,60.10
5,2401,3000,200499,2605.15,2819.70,214.55,1809.15,127.83,75.10
5,2401,3000,200500,2614.60,2843.15,228.55,1808.70,142.99,76.10
5,2401,3000,200501,2616.35,2839.20,222.85,1809.91,128.56,69.10
5,2401,3000,200502,2627.00,2868.85,241.85,1808.21,118.68,52.85
5,2401,3000,200503,2627.95,2878.65,250.70,1808.70,114.34,47.75
5,2401,3000,200504,2635.65,2853.70,218.05,1809.27,124.87,69.90
5,2401,3000,200505,2636.55,2858.35,221.80,1808.83,125.19,67.40
5,2401,3000,200506,2640.00,2890.65,250.65,1809.22,147.76,63.30
5,2401,3000,200507,2645.75,2848.50,202.75,1809.14,112.04,71.80
5,2401,3000,200508,2646.70,2888.70,242.00,1808.31,141.69,64.90
5,2401,3000,200509,2649.25,2880.40,231.15,1808.70,132.94,66.30
5,2401,3000,200510,2654.60,2899.65,245.05,1808.51,153.09,70.80
5,2401,3000,200511,2661.50,2884.20,222.70,1808.70,135.65,74.80
5,2401,3000,200512,2662.45,2914.35,251.90,1808.51,162.96,73.20
5,2401,3000,200513,2663.30,2892.35,229.05,1808.70,145.89,78.30
5,2401,3000,200514,2673.95,2924.40,250.45,1808.51,162.11,73.70
5,2401,3000,200515,2674.80,2905.00,230.20,1808.70,134.87,68.30
5,2401,3000,200516,2675.80,2930.05,254.25,1808.31,153.16,64.40
5,2401,3000,200517,2677.05,2928.20,251.15,1808.70,145.62,61.70
5,2401,3000,200518,2678.45,2909.10,230.65,1808.57,146.09,77.00
5,2401,3000,200519,2680.00,2944.05,264.05,1809.27,169.52,68.90
5,2401,3000,200520,2682.25,2939.05,256.80,1808.74,162.84,69.30
5,2401,3000,200521,2687.60,2949.75,262.15,1808.70,155.06,60.80
5,2401,3000,200522,2713.95,2953.85,239.90,1808.31,140.36,65.40
5,2401,3000,200523,2715.60,2950.90,235.30,1808.51,150.97,77.20
5,2401,3000,200524,2717.50,2958.05,240.55,1809.02,146.71,69.40
5,2401,3000,200525,2718.35,2967.10,248.75,1808.89,160.03,73.40
5,2401,3000,200526,2726.45,2976.65,250.20,1808.31,162.58,74.30
5,2401,3000,200527,2728.75,2983.15,254.40,1808.51,149.73,62.20
5,2401,3000,200528,2734.30,2971.95,237.65,1808.57,147.22,72.00
5,2401,3000,200529,2737.50,2988.20,250.70,1808.70,144.48,61.30
5,2401,3000,200530,2740.60,2999.80,259.20,1808.51,151.41,60.40
5,2401,3000,200532,2741.40,2981.45,240.05,1808.51,142.00,66.40
5,2401,3000,200538,2776.85,2995.85,219.00,1808.31,110.86,60.20
6,3001,3600,200531,2741.35,3008.80,267.45,1808.70,165.39,63.80
6,3001,3600,200533,2748.40,3013.90,265.50,1808.70,162.15,63.00
6,3001,3600,200534,2750.95,3009.95,259.00,1808.70,153.13,61.50
6,3001,3600,200535,2754.95,3002.65,247.70,1808.90,165.27,79.00
6,3001,3600,200536,2757.10,3032.65,275.55,1808.70,172.52,63.20
6,3001,3600,200537,2776.05,3077.65,301.60,1808.70,158.18,45.40
6,3001,3600,200539,2777.95,3058.50,280.55,1809.21,174.47,61.40
6,3001,3600,200540,2781.95,3026.55,244.60,1808.51,155.54,73.10
6,3001,3600,200541,2782.80,3045.90,263.10,1808.64,173.66,72.80
6,3001,3600,200542,2782.95,3041.45,258.50,1808.63,163.31,68.40
6,3001,3600,200543,2783.85,3013.60,229.75,1808.31,134.85,68.60
6,3001,3600,200544,2785.80,3027.75,241.95,1808.83,149.58,70.50
6,3001,3600,200545,2789.50,3050.95,261.45,1808.57,175.67,75.90
6,3001,3600,200546,2798.90,3088.05,289.15,1809.20,183.25,61.50
6,3001,3600,200547,2799.80,3060.40,260.60,1808.57,178.70,79.50
6,3001,3600,200548,2805.55,3065.85,260.30,1809.54,168.42,70.90
6,3001,3600,200550,2814.15,3066.60,252.45,1809.64,165.70,75.10
6,3001,3600,200551,2815.85,3091.75,275.90,1808.51,179.30,67.40
6,3001,3600,200552,2817.80,3086.55,268.75,1809.18,180.85,74.10
6,3001,3600,200553,2818.80,3095.90,277.10,1809.21,186.13,71.60
